name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,1468,,9708462,yes,,,,"POLYGON ((-71.1434105 42.3372218, -71.143361 42.337088, -71.143327 42.3370949, -71.1433192 42.3370738, -71.1432241 42.337093, -71.1432355 42.3371238, -71.1432201 42.3371269, -71.1432661 42.337251, -71.1434105 42.3372218))",POINT (-71.1433105 42.3371627),208.3,2241.6
,1469,,9708463,yes,,,,"POLYGON ((-71.143361 42.337088, -71.1434042 42.3370792, -71.1433963 42.3370578, -71.1435102 42.3370347, -71.1435677 42.33719, -71.1434105 42.3372218, -71.143361 42.337088))",POINT (-71.1434636 42.3371305),230.8,2484.7
,1470,,9708464,yes,,,,"POLYGON ((-71.1436716 42.3370275, -71.1437199 42.3371584, -71.1436138 42.3371798, -71.1435473 42.3369996, -71.1435794 42.3369931, -71.1435734 42.3369768, -71.1436326 42.3369649, -71.1436568 42.3370305, -71.1436716 42.3370275))",POINT (-71.1436314 42.3370768),190.2,2047.5
,1471,,9708465,yes,,,,"POLYGON ((-71.1438174 42.3370042, -71.1438636 42.3371295, -71.1437199 42.3371584, -71.1436716 42.3370275, -71.1437126 42.3370193, -71.1437029 42.336993, -71.1437905 42.3369754, -71.1438022 42.3370072, -71.1438174 42.3370042))",POINT (-71.1437657 42.3370699),206.6,2223.8
,1472,,9708466,yes,,,,"POLYGON ((-71.1439587 42.336972, -71.1440061 42.3371008, -71.1438636 42.3371295, -71.1438174 42.3370042, -71.1438314 42.3370013, -71.1438199 42.3369703, -71.1439097 42.3369523, -71.1439199 42.3369798, -71.1439587 42.336972))",POINT (-71.1439064 42.3370419),204.2,2198.2
,1473,,9708467,yes,,,,"POLYGON ((-71.1440992 42.3369464, -71.1441457 42.3370727, -71.1440061 42.3371008, -71.1439587 42.336972, -71.1439969 42.3369643, -71.1439865 42.3369361, -71.1440738 42.3369185, -71.1440851 42.3369493, -71.1440992 42.3369464))",POINT (-71.1440501 42.3370127),200.5,2158.1
,1474,,9708468,yes,,,,"POLYGON ((-71.1442907 42.3370435, -71.1442428 42.3369136, -71.1442018 42.3369218, -71.1441919 42.3368948, -71.144105 42.3369123, -71.1441163 42.336943, -71.1440992 42.3369464, -71.1441457 42.3370727, -71.1442907 42.3370435))",POINT (-71.14419 42.3369848),207.5,2233.8
,1475,,9708469,yes,,,,"POLYGON ((-71.1443902 42.3368878, -71.1444368 42.337014, -71.1442907 42.3370435, -71.1442428 42.3369136, -71.1442839 42.3369053, -71.144273 42.3368759, -71.1443608 42.3368582, -71.144373 42.3368913, -71.1443902 42.3368878))",POINT (-71.1443376 42.3369542),211.2,2273.5
,1476,,9708470,yes,,,,"POLYGON ((-71.1445745 42.3369863, -71.1445264 42.336856, -71.1444864 42.336864, -71.1444758 42.3368353, -71.1443909 42.3368524, -71.1444031 42.3368852, -71.1443902 42.3368878, -71.1444368 42.337014, -71.1445745 42.3369863))",POINT (-71.1444767 42.3369259),199.8,2150.3
,1477,,9708471,yes,,,,"POLYGON ((-71.1447174 42.3369575, -71.1446674 42.3368221, -71.1446568 42.3368242, -71.144648 42.3368003, -71.1445595 42.3368181, -71.1445703 42.3368471, -71.1445264 42.336856, -71.1445745 42.3369863, -71.1447174 42.3369575))",POINT (-71.1446205 42.3368965),208.8,2247.1
,1478,,9708472,yes,,,,"POLYGON ((-71.1446674 42.3368221, -71.1447161 42.3368123, -71.144707 42.3367878, -71.1447824 42.3367726, -71.1447961 42.3368097, -71.1448147 42.3368059, -71.14486 42.3369288, -71.1447174 42.3369575, -71.1446674 42.3368221))",POINT (-71.144762 42.3368689),205.7,2213.7
,1479,,9708473,yes,,,,"POLYGON ((-71.1450288 42.3360086, -71.1450696 42.3361238, -71.1449114 42.3361544, -71.1448884 42.3360896, -71.1448687 42.3360935, -71.1448383 42.3360078, -71.1449308 42.3359899, -71.1449338 42.3359983, -71.1449995 42.3359856, -71.145009 42.3360124, -71.1450288 42.3360086))",POINT (-71.1449554 42.3360666),237.0,2550.9
,1480,,9708474,yes,,,,"POLYGON ((-71.1451724 42.3359779, -71.1452141 42.3360958, -71.1450696 42.3361238, -71.1450288 42.3360086, -71.1450423 42.336006, -71.1450327 42.3359789, -71.1451481 42.3359566, -71.1451567 42.335981, -71.1451724 42.3359779))",POINT (-71.1451174 42.3360409),193.7,2084.6
,1481,,9708475,yes,,,,"POLYGON ((-71.1453155 42.3359498, -71.1453574 42.3360681, -71.1452141 42.3360958, -71.1451724 42.3359779, -71.14519 42.3359745, -71.1451813 42.3359499, -71.1452917 42.3359285, -71.1453003 42.3359528, -71.1453155 42.3359498))",POINT (-71.1452616 42.3360131),191.7,2063.5
,1482,,9708476,yes,,,,"POLYGON ((-71.1454561 42.3359226, -71.145498 42.3360409, -71.1453574 42.3360681, -71.1453155 42.3359498, -71.1453276 42.3359475, -71.145319 42.3359233, -71.1454296 42.3359019, -71.1454382 42.3359261, -71.1454561 42.3359226))",POINT (-71.1454029 42.3359856),188.7,2031.0
,1483,,9708477,yes,,,,"POLYGON ((-71.1455996 42.3358933, -71.145642 42.336013, -71.145498 42.3360409, -71.1454561 42.3359226, -71.1454715 42.3359197, -71.1454624 42.335894, -71.1455735 42.3358725, -71.1455821 42.3358967, -71.1455996 42.3358933))",POINT (-71.1455453 42.3359575),194.6,2094.2
,1484,,9708478,yes,,,,"POLYGON ((-71.1457442 42.3358645, -71.1457868 42.3359849, -71.145642 42.336013, -71.1455996 42.3358933, -71.1456153 42.3358902, -71.1456066 42.3358657, -71.1457185 42.335844, -71.145727 42.3358679, -71.1457442 42.3358645))",POINT (-71.1456896 42.3359292),196.4,2114.4
,1485,,9708479,yes,,,,"POLYGON ((-71.1458861 42.3358371, -71.1459287 42.3359575, -71.1457868 42.3359849, -71.1457442 42.3358645, -71.1457603 42.3358614, -71.1457517 42.3358372, -71.1458584 42.3358166, -71.1458669 42.3358408, -71.1458861 42.3358371))",POINT (-71.1458329 42.3359016),192.2,2068.5
,1486,,9708480,yes,,,,"POLYGON ((-71.146028 42.3358104, -71.1460704 42.33593, -71.1459287 42.3359575, -71.1458861 42.3358371, -71.1459021 42.335834, -71.1458935 42.3358099, -71.1460044 42.3357884, -71.1460133 42.3358133, -71.146028 42.3358104))",POINT (-71.1459748 42.3358738),192.7,2074.6
,1487,,9708481,yes,,,,"POLYGON ((-71.1462156 42.3359019, -71.1461728 42.3357812, -71.146158 42.3357841, -71.1461495 42.33576, -71.1460376 42.3357816, -71.1460465 42.3358069, -71.146028 42.3358104, -71.1460704 42.33593, -71.1462156 42.3359019))",POINT (-71.1461185 42.3358459),197.4,2125.2
,1488,,9708484,yes,,,,"POLYGON ((-71.1464567 42.3357259, -71.1464756 42.3357223, -71.1464667 42.3356973, -71.1465805 42.3356753, -71.1465875 42.335695, -71.1466097 42.3356907, -71.1466545 42.335817, -71.1464996 42.3358469, -71.1464567 42.3357259))",POINT (-71.1465522 42.3357615),212.1,2282.9
,1489,,9708485,yes,,,,"POLYGON ((-71.1455354 42.3363243, -71.145496 42.3362103, -71.1453559 42.3362368, -71.1453663 42.3362669, -71.1453748 42.3362653, -71.1454044 42.3363507, -71.1454864 42.3363352, -71.1454961 42.3363633, -71.1455457 42.3363539, -71.1455354 42.3363243))",POINT (-71.1454543 42.3362853),164.2,1767.4
,1490,,9708486,yes,,,,"POLYGON ((-71.1456883 42.3362944, -71.1456492 42.3361813, -71.145496 42.3362103, -71.1455354 42.3363243, -71.1456253 42.3363072, -71.1456358 42.3363375, -71.1456879 42.3363277, -71.1456771 42.3362965, -71.1456883 42.3362944))",POINT (-71.1455976 42.3362581),185.4,1996.0
,1491,,9708487,yes,,,,"POLYGON ((-71.1458317 42.3362691, -71.1457919 42.3361543, -71.1456492 42.3361813, -71.1456883 42.3362944, -71.145768 42.3362793, -71.145778 42.3363083, -71.1458307 42.3362984, -71.1458212 42.3362711, -71.1458317 42.3362691))",POINT (-71.1457453 42.33623),172.4,1855.6
,1492,,9708488,yes,,,,"POLYGON ((-71.1459721 42.3362422, -71.1459324 42.3361277, -71.1457919 42.3361543, -71.1458317 42.3362691, -71.1458589 42.3362639, -71.145868 42.3362902, -71.1459744 42.3362701, -71.1459653 42.3362435, -71.1459721 42.3362422))",POINT (-71.1458872 42.3362085),184.5,1985.4
,1493,,9708489,yes,,,,"POLYGON ((-71.1461169 42.3362157, -71.146077 42.3361003, -71.1459324 42.3361277, -71.1459721 42.3362422, -71.1460023 42.3362365, -71.1460112 42.3362624, -71.1461146 42.3362428, -71.1461059 42.3362177, -71.1461169 42.3362157))",POINT (-71.1460293 42.3361808),187.5,2018.6
,1494,,9708490,yes,,,,"POLYGON ((-71.1462593 42.3361877, -71.1462197 42.3360733, -71.146077 42.3361003, -71.1461169 42.3362157, -71.1461441 42.3362105, -71.1461527 42.3362354, -71.1462559 42.3362158, -71.1462469 42.3361901, -71.1462593 42.3361877))",POINT (-71.1461725 42.3361537),185.3,1994.9
,1495,,9708491,yes,,,,"POLYGON ((-71.1463994 42.3361583, -71.1463608 42.3360466, -71.1462197 42.3360733, -71.1462593 42.3361877, -71.1462852 42.3361828, -71.146294 42.3362082, -71.1463959 42.3361889, -71.1463862 42.3361608, -71.1463994 42.3361583))",POINT (-71.1463141 42.3361266),182.2,1960.8
,1496,,9708492,yes,,,,"POLYGON ((-71.1463608 42.3360466, -71.1465067 42.336019, -71.1465524 42.336151, -71.1464336 42.3361735, -71.1464266 42.3361532, -71.1463994 42.3361583, -71.1463608 42.3360466))",POINT (-71.1464578 42.3360968),182.4,1963.2
,1497,,9708493,yes,,,,"POLYGON ((-71.1466182 42.336133, -71.1467776 42.3360971, -71.146822 42.3362049, -71.1467755 42.3362153, -71.1467731 42.3362095, -71.1466655 42.3362337, -71.1466609 42.3362227, -71.14662 42.3362319, -71.1465873 42.3361526, -71.146623 42.3361446, -71.1466182 42.336133))",POINT (-71.1467059 42.3361697),192.8,2074.9
,1498,,9708494,yes,,,,"POLYGON ((-71.1466182 42.336133, -71.1466109 42.3361154, -71.1465773 42.336123, -71.1465379 42.3360274, -71.1466675 42.3359983, -71.1466642 42.33599, -71.1467276 42.3359757, -71.1467776 42.3360971, -71.1466182 42.336133))",POINT (-71.1466603 42.3360587),217.7,2343.0
,1499,,9708495,yes,,,,"POLYGON ((-71.1456044 42.3365731, -71.1454909 42.3366459, -71.1453632 42.3365375, -71.1455664 42.3364837, -71.145587 42.3365042, -71.1455359 42.3365323, -71.1455586 42.3365548, -71.1455763 42.336545, -71.1456044 42.3365731))",POINT (-71.1454933 42.3365607),178.5,1921.0
,1500,,9708496,yes,,,,"POLYGON ((-71.1457176 42.3367508, -71.1456756 42.3366403, -71.1456378 42.3366058, -71.1456802 42.3365804, -71.1456531 42.3365556, -71.1456121 42.3365801, -71.1456044 42.3365731, -71.1454909 42.3366459, -71.1456637 42.3367637, -71.1457176 42.3367508))",POINT (-71.145618 42.3366627),207.6,2234.6
,1501,,9708497,yes,,,,"POLYGON ((-71.1458797 42.3367153, -71.1458349 42.3366037, -71.1457517 42.3366219, -71.145739 42.3365901, -71.1456968 42.3365993, -71.1457111 42.336635, -71.1456756 42.3366403, -71.1457176 42.3367508, -71.1458797 42.3367153))",POINT (-71.1457736 42.3366728),191.2,2058.4
,1502,,9708498,yes,,,,"POLYGON ((-71.1460072 42.3366874, -71.1459575 42.3365634, -71.1459106 42.3365737, -71.1459029 42.3365544, -71.145835 42.3365693, -71.1458477 42.3366009, -71.1458349 42.3366037, -71.1458797 42.3367153, -71.1460072 42.3366874))",POINT (-71.1459158 42.3366345),168.8,1816.4
,1503,,9708499,yes,,,,"POLYGON ((-71.1461487 42.3366564, -71.1460976 42.3365289, -71.1460557 42.336538, -71.1460432 42.3365067, -71.1459637 42.3365241, -71.1459777 42.336559, -71.1459575 42.3365634, -71.1460072 42.3366874, -71.1461487 42.3366564))",POINT (-71.1460475 42.3365989),203.6,2191.9
,1504,,9708500,yes,,,,"POLYGON ((-71.1462844 42.3366267, -71.1461487 42.3366564, -71.1460976 42.3365289, -71.1461701 42.336513, -71.146158 42.3364827, -71.1462064 42.3364721, -71.146219 42.3365036, -71.1462337 42.3365004, -71.1462844 42.3366267))",POINT (-71.1461907 42.3365712),186.5,2007.9
,1505,,9708501,yes,,,,"POLYGON ((-71.1464205 42.3365969, -71.1463659 42.3364605, -71.1463264 42.3364692, -71.1463178 42.3364477, -71.1462329 42.3364663, -71.1462455 42.3364978, -71.1462337 42.3365004, -71.1462844 42.3366267, -71.1464205 42.3365969))",POINT (-71.1463215 42.3365371),201.7,2171.2
,1506,,9708502,yes,,,,"POLYGON ((-71.1464953 42.3364056, -71.1465597 42.3365665, -71.1464205 42.3365969, -71.1463659 42.3364605, -71.1464089 42.3364511, -71.1463991 42.3364267, -71.1464953 42.3364056))",POINT (-71.1464616 42.3365041),212.3,2284.8
,1507,,9708503,yes,,,,"POLYGON ((-71.1466451 42.3363993, -71.1466998 42.3365358, -71.1465597 42.3365665, -71.1464953 42.3364056, -71.1465933 42.3363842, -71.146603 42.3364085, -71.1466451 42.3363993))",POINT (-71.1465965 42.3364745),214.0,2303.3
,1508,,9708504,yes,,,,"POLYGON ((-71.1467855 42.3363759, -71.1468375 42.3365056, -71.1466998 42.3365358, -71.1466451 42.3363993, -71.1466847 42.3363906, -71.146674 42.336364, -71.1467582 42.3363456, -71.1467715 42.3363789, -71.1467855 42.3363759))",POINT (-71.146739 42.3364438),208.4,2242.7
,1509,,9708505,yes,,,,"POLYGON ((-71.1467855 42.3363759, -71.146798 42.3363731, -71.1467658 42.3362928, -71.1468452 42.3362754, -71.1468673 42.3363305, -71.1468885 42.3363259, -71.1469506 42.3364809, -71.1468375 42.3365056, -71.1467855 42.3363759))",POINT (-71.1468547 42.3363954),214.8,2312.2
,1510,,9708747,yes,,,,"POLYGON ((-71.1419951 42.3435256, -71.1420724 42.3435731, -71.1421958 42.3434633, -71.1419473 42.3433108, -71.1418232 42.3434212, -71.1419023 42.3434698, -71.1419173 42.343479, -71.1419725 42.3434298, -71.1419867 42.3434385, -71.1420046 42.3434226, -71.1420518 42.3434516, -71.1419794 42.343516, -71.1419951 42.3435256))",POINT (-71.1420135 42.343438),364.9,3927.9
,1511,,9708748,yes,,,,"POLYGON ((-71.1418741 42.3436325, -71.1418989 42.3436104, -71.1418063 42.3435536, -71.1417813 42.3435759, -71.1417033 42.343528, -71.1418232 42.3434212, -71.1419023 42.3434698, -71.1418803 42.3434893, -71.1419724 42.3435458, -71.1419951 42.3435256, -71.1420724 42.3435731, -71.141952 42.3436803, -71.1418741 42.3436325))",POINT (-71.1418881 42.3435504),350.8,3776.0
,1512,,9708749,yes,,,,"POLYGON ((-71.1417536 42.3437398, -71.1417777 42.3437184, -71.1416863 42.3436623, -71.1416619 42.343684, -71.1415827 42.3436354, -71.1417033 42.343528, -71.1417813 42.3435759, -71.1417593 42.3435955, -71.1418519 42.3436523, -71.1418741 42.3436325, -71.141952 42.3436803, -71.1418315 42.3437876, -71.1417536 42.3437398))",POINT (-71.1417675 42.3436576),353.5,3804.5
,1513,,9708750,yes,,,,"POLYGON ((-71.1416324 42.3438488, -71.1416576 42.3438264, -71.1415633 42.3437686, -71.1415394 42.3437898, -71.1414624 42.3437425, -71.1415827 42.3436354, -71.1416619 42.343684, -71.1416393 42.3437041, -71.1417307 42.3437602, -71.1417536 42.3437398, -71.1418315 42.3437876, -71.1417095 42.3438961, -71.1416324 42.3438488))",POINT (-71.1416472 42.3437653),353.5,3805.5
,1514,,9708751,yes,,,,"POLYGON ((-71.1415115 42.3439564, -71.1415359 42.3439346, -71.1414399 42.3438757, -71.1414157 42.3438972, -71.1413405 42.343851, -71.1414624 42.3437425, -71.1415394 42.3437898, -71.1415148 42.3438117, -71.1416091 42.3438696, -71.1416324 42.3438488, -71.1417095 42.3438961, -71.1415887 42.3440037, -71.1415115 42.3439564))",POINT (-71.1415252 42.3438731),351.6,3784.2
,1515,,9708752,yes,,,,"POLYGON ((-71.1415887 42.3440037, -71.1414633 42.3441154, -71.1413803 42.3440645, -71.1414061 42.3440415, -71.1413176 42.3439872, -71.1412957 42.3440067, -71.1412187 42.3439594, -71.1413405 42.343851, -71.1414157 42.3438972, -71.1413918 42.3439185, -71.1414878 42.3439774, -71.1415115 42.3439564, -71.1415887 42.3440037))",POINT (-71.1414037 42.3439835),362.2,3898.2
,1516,,9708753,yes,,,,"POLYGON ((-71.1421144 42.3441295, -71.1422029 42.3441626, -71.1421169 42.3442882, -71.1420289 42.3442553, -71.1420458 42.3442306, -71.1419387 42.3441906, -71.1419203 42.3442174, -71.1418329 42.3441847, -71.1419205 42.3440568, -71.1420061 42.3440887, -71.1419887 42.3441141, -71.1420972 42.3441547, -71.1421144 42.3441295))",POINT (-71.1420178 42.3441729),348.3,3748.9
,1517,,9708754,yes,,,,"POLYGON ((-71.1421992 42.3440044, -71.1422884 42.3440377, -71.1422029 42.3441626, -71.1421144 42.3441295, -71.1421315 42.3441046, -71.142023 42.3440641, -71.1420061 42.3440887, -71.1419205 42.3440568, -71.1420061 42.3439316, -71.1420924 42.3439639, -71.1420765 42.3439872, -71.1421836 42.3440272, -71.1421992 42.3440044))",POINT (-71.1421049 42.3440469),346.4,3729.0
,1518,,9708755,yes,,,,"POLYGON ((-71.142179 42.3438378, -71.1421632 42.343861, -71.1422697 42.3439008, -71.142285 42.3438783, -71.1423745 42.3439118, -71.1422884 42.3440377, -71.1421992 42.3440044, -71.1422166 42.343979, -71.1421095 42.3439389, -71.1420924 42.3439639, -71.1420061 42.3439316, -71.1420925 42.3438055, -71.142179 42.3438378))",POINT (-71.1421908 42.3439214),350.1,3768.9
,1519,,9708756,yes,,,,"POLYGON ((-71.1422686 42.3437138, -71.1422518 42.3437383, -71.142357 42.3437777, -71.1423736 42.3437534, -71.1424607 42.3437859, -71.1423745 42.3439118, -71.142285 42.3438783, -71.142302 42.3438535, -71.1421955 42.3438137, -71.142179 42.3438378, -71.1420925 42.3438055, -71.1421783 42.3436801, -71.1422686 42.3437138))",POINT (-71.1422767 42.3437958),348.3,3748.7
,1520,,9708757,yes,,,,"POLYGON ((-71.1421783 42.3436801, -71.142288 42.3435198, -71.1425458 42.3436615, -71.1424607 42.3437859, -71.1423736 42.3437534, -71.1424058 42.3437063, -71.142378 42.3436959, -71.1424009 42.3436624, -71.14233 42.3436241, -71.1422686 42.3437138, -71.1421783 42.3436801))",POINT (-71.1423675 42.3436512),371.2,3996.0
,1521,,9708758,yes,,,,"POLYGON ((-71.1451252 42.3428787, -71.1450881 42.3429026, -71.1451381 42.342945, -71.1451729 42.3429226, -71.1452207 42.3429631, -71.1450648 42.3430635, -71.1450709 42.3430687, -71.1450391 42.3430891, -71.1449841 42.3430425, -71.1450204 42.3430191, -71.144971 42.3429772, -71.144931 42.343003, -71.1448779 42.342958, -71.1449097 42.3429375, -71.1449176 42.3429442, -71.1450461 42.3428614, -71.1450375 42.342854, -71.1450708 42.3428326, -71.1451252 42.3428787))",POINT (-71.145053 42.3429619),333.0,3584.7
,1522,,9708759,yes,,,,"POLYGON ((-71.1454035 42.3428438, -71.1453511 42.3427993, -71.1453135 42.3428235, -71.1452621 42.3427799, -71.1453024 42.342754, -71.1452495 42.3427091, -71.1452182 42.3427293, -71.1452255 42.3427355, -71.1451819 42.3427635, -71.1451875 42.3427683, -71.1451111 42.3428175, -71.1451038 42.3428113, -71.1450708 42.3428326, -71.1451252 42.3428787, -71.1451621 42.342855, -71.145212 42.3428974, -71.1451729 42.3429226, -71.1452207 42.3429631, -71.145248 42.3429455, -71.1452377 42.3429367, -71.1453586 42.3428589, -71.1453678 42.3428667, -71.1454035 42.3428438))",POINT (-71.1452359 42.3428357),305.1,3284.3
,1523,,9708760,yes,,,,"POLYGON ((-71.1454961 42.3426331, -71.1454571 42.3426582, -71.1455055 42.3426992, -71.1455372 42.3426787, -71.14559 42.3427235, -71.1455567 42.342745, -71.1455487 42.3427383, -71.1454259 42.3428174, -71.1454339 42.3428242, -71.1454035 42.3428438, -71.1453511 42.3427993, -71.1453875 42.3427758, -71.1453362 42.3427322, -71.1453024 42.342754, -71.1452495 42.3427091, -71.1452869 42.342685, -71.1452944 42.3426914, -71.1454143 42.3426141, -71.1454062 42.3426073, -71.14544 42.3425855, -71.1454961 42.3426331))",POINT (-71.1454204 42.3427145),330.7,3559.3
,1524,,9708761,yes,,,,"POLYGON ((-71.14544 42.3425855, -71.1455773 42.3425091, -71.1457256 42.3426552, -71.1455931 42.3427287, -71.14559 42.3427235, -71.1455372 42.3426787, -71.1455615 42.3426631, -71.1455131 42.3426221, -71.1454961 42.3426331, -71.14544 42.3425855))",POINT (-71.145587 42.3426175),266.4,2867.3
,1525,,9708762,yes,,,,"POLYGON ((-71.1445256 42.3434646, -71.1444711 42.3434273, -71.1444221 42.3434663, -71.1442708 42.3433628, -71.1441681 42.3434447, -71.1443781 42.3435884, -71.1444221 42.3435533, -71.1444341 42.3435614, -71.1445258 42.3434882, -71.1445098 42.3434772, -71.1445256 42.3434646))",POINT (-71.1443475 42.3434766),345.2,3715.2
,1526,,9708763,yes,,,,"POLYGON ((-71.1446823 42.3433389, -71.1445994 42.3432822, -71.1445582 42.3433151, -71.1445173 42.3432871, -71.1445395 42.3432693, -71.1444756 42.3432256, -71.1443581 42.3433194, -71.1444245 42.3433649, -71.1444452 42.3433484, -71.1444848 42.3433754, -71.1444435 42.3434084, -71.1444711 42.3434273, -71.1445256 42.3434646, -71.1445536 42.3434422, -71.1445679 42.343452, -71.1446605 42.343378, -71.1446459 42.343368, -71.1446823 42.3433389))",POINT (-71.1445229 42.3433463),338.4,3642.8
,1527,,9708764,yes,,,,"POLYGON ((-71.1448395 42.3432143, -71.1447558 42.343157, -71.1447156 42.343189, -71.1446776 42.343163, -71.144698 42.3431466, -71.1446325 42.3431018, -71.144517 42.3431941, -71.1445814 42.3432382, -71.144601 42.3432225, -71.1446404 42.3432495, -71.1445994 42.3432822, -71.1446823 42.3433389, -71.1447185 42.34331, -71.1447332 42.3433201, -71.1448242 42.3432474, -71.1448101 42.3432377, -71.1448395 42.3432143))",POINT (-71.144681 42.3432211),336.1,3618.3
,1528,,9708765,yes,,,,"POLYGON ((-71.1447558 42.343157, -71.1447971 42.3431239, -71.1447587 42.3430976, -71.1447375 42.3431145, -71.1446718 42.3430696, -71.1447881 42.3429767, -71.1448544 42.3430221, -71.1448332 42.3430391, -71.1448722 42.3430657, -71.1449159 42.3430308, -71.1449971 42.3430863, -71.1449592 42.3431165, -71.1449743 42.3431269, -71.1448798 42.3432024, -71.1448661 42.3431931, -71.1448395 42.3432143, -71.1447558 42.343157))",POINT (-71.1448371 42.3430962),339.0,3649.4
